Tiempo [s]	Amplitud
0.628066	-0.000107
0.628087	-0.003719
0.628108	-0.006024
0.628129	-0.005571
0.628150	-0.003384
0.628171	-0.001019
0.628191	0.000577
0.628212	0.000367
0.628233	-0.001567
0.628254	-0.003332
0.628275	-0.003975
0.628296	-0.004268
0.628316	-0.004214
0.628337	-0.003428
0.628358	-0.003043
0.628379	-0.003951
0.628400	-0.005178
0.628421	-0.005928
0.628441	-0.006396
0.628462	-0.006063
0.628483	-0.004185
0.628504	-0.001666
0.628525	-0.000259
0.628546	-0.000843
0.628566	-0.003312
0.628587	-0.006640
0.628608	-0.008931
0.628629	-0.008786
0.628650	-0.006636
0.628671	-0.004436
0.628691	-0.004035
0.628712	-0.005466
0.628733	-0.007039
0.628754	-0.007128
0.628775	-0.005047
0.628796	-0.001182
0.628816	0.002360
0.628837	0.003064
0.628858	0.000862
0.628879	-0.002366
0.628900	-0.005227
0.628921	-0.006771
0.628941	-0.006436
0.628962	-0.005289
0.628983	-0.004864
0.629004	-0.005176
0.629025	-0.005632
0.629046	-0.006122
0.629066	-0.006519
0.629087	-0.006724
0.629108	-0.006749
0.629129	-0.006373
0.629150	-0.005728
0.629171	-0.005389
0.629191	-0.005481
0.629212	-0.006128
0.629233	-0.007615
0.629254	-0.008927
0.629275	-0.008558
0.629296	-0.006848
0.629316	-0.005117
0.629337	-0.004014
0.629358	-0.004092
0.629379	-0.005403
0.629400	-0.006558
0.629421	-0.006394
0.629441	-0.005118
0.629462	-0.003170
0.629483	-0.001109
0.629504	0.000111
0.629525	0.000196
0.629546	-0.000485
0.629566	-0.001536
0.629587	-0.002070
0.629608	-0.001509
0.629629	-0.000770
0.629650	-0.000695
0.629671	-0.001128
0.629691	-0.002407
0.629712	-0.004572
0.629733	-0.005879
0.629754	-0.005104
0.629775	-0.003158
0.629796	-0.001088
0.629816	0.000419
0.629837	0.000180
0.629858	-0.001844
0.629879	-0.003814
0.629900	-0.004403
0.629921	-0.003692
0.629941	-0.002042
0.629962	-0.000287
0.629983	0.000162
0.630004	-0.001153
0.630025	-0.003363
0.630046	-0.005539
0.630066	-0.007028
0.630087	-0.007179
0.630108	-0.005796
0.630129	-0.003335
0.630150	-0.000444
0.630171	0.002075
0.630191	0.003292
0.630212	0.002846
0.630233	0.001403
0.630254	0.000288
0.630275	0.000628
0.630296	0.002297
0.630316	0.003892
0.630337	0.004292
0.630358	0.003683
0.630379	0.002973
0.630400	0.003214
0.630421	0.005101
0.630441	0.007808
0.630462	0.009335
0.630483	0.008844
0.630504	0.007430
0.630525	0.006440
0.630546	0.006606
0.630566	0.008306
0.630587	0.010728
0.630608	0.011505
0.630629	0.009223
0.630650	0.005336
0.630671	0.001965
0.630691	-0.000177
0.630712	-0.000581
0.630733	0.001002
0.630754	0.002775
0.630775	0.002796
0.630796	0.001672
0.630816	0.000453
0.630837	-0.001021
0.630858	-0.001867
0.630879	-0.000579
0.630900	0.002192
0.630921	0.004950
0.630941	0.007397
0.630962	0.008876
0.630983	0.008225
0.631004	0.006107
0.631025	0.004299
0.631046	0.003199
0.631066	0.002314
0.631087	0.001637
0.631108	0.000871
0.631129	-0.000991
0.631150	-0.003957
0.631171	-0.006329
0.631191	-0.006656
0.631212	-0.004882
0.631233	-0.001427
0.631254	0.002688
0.631275	0.005233
0.631296	0.004747
0.631316	0.002183
0.631337	-0.000747
0.631358	-0.002774
0.631379	-0.002464
0.631400	0.000615
0.631421	0.004423
0.631441	0.006330
0.631462	0.005530
0.631483	0.002697
0.631504	-0.000875
0.631525	-0.003307
0.631546	-0.003118
0.631566	-0.000627
0.631587	0.002318
0.631608	0.003608
0.631629	0.001900
0.631650	-0.002142
0.631671	-0.005641
0.631691	-0.006013
0.631712	-0.003224
0.631733	0.001240
0.631754	0.005684
0.631775	0.007900
0.631796	0.006501
0.631816	0.003040
0.631837	0.000334
0.631858	-0.000746
0.631879	-0.000859
0.631900	-0.000337
0.631921	0.000309
0.631941	0.000027
0.631962	-0.000933
0.631983	-0.000725
0.632004	0.001313
0.632025	0.003798
0.632046	0.005700
0.632066	0.006771
0.632087	0.006156
0.632108	0.003889
0.632129	0.002059
0.632150	0.001846
0.632171	0.002506
0.632191	0.004151
0.632212	0.007003
0.632233	0.009001
0.632254	0.008667
0.632275	0.007498
0.632296	0.006677
0.632316	0.005782
0.632337	0.005377
0.632358	0.006131
0.632379	0.006575
0.632400	0.005478
0.632421	0.003891
0.632441	0.002924
0.632462	0.002560
0.632483	0.002982
0.632504	0.004244
0.632525	0.005448
0.632546	0.006101
0.632566	0.006822
0.632587	0.007743
0.632608	0.007843
0.632629	0.006338
0.632650	0.003584
0.632671	0.000739
0.632691	-0.000663
0.632712	0.000640
0.632733	0.004296
0.632754	0.007818
0.632775	0.008351
0.632796	0.005154
0.632816	0.000039
0.632837	-0.004155
0.632858	-0.005138
0.632879	-0.002452
0.632900	0.001718
0.632921	0.003955
0.632941	0.002682
0.632962	-0.000804
0.632983	-0.003987
0.633004	-0.004567
0.633025	-0.001271
0.633046	0.004731
0.633066	0.009804
0.633087	0.010805
0.633108	0.007562
0.633129	0.002143
0.633150	-0.002784
0.633171	-0.004576
0.633191	-0.001885
0.633212	0.003524
0.633233	0.007591
0.633254	0.007432
0.633275	0.003337
0.633296	-0.002331
0.633316	-0.006771
0.633337	-0.007860
0.633358	-0.005538
0.633379	-0.001973
0.633400	0.000521
0.633421	0.001119
0.633441	0.000314
0.633462	-0.000514
0.633483	0.000037
0.633504	0.001891
0.633525	0.003776
0.633546	0.004848
0.633566	0.004821
0.633587	0.003708
0.633608	0.002423
0.633629	0.001957
0.633650	0.001993
0.633671	0.001883
0.633691	0.001691
0.633712	0.001309
0.633733	0.000561
0.633754	0.000250
0.633775	0.001098
0.633796	0.002479
0.633816	0.003597
0.633837	0.004341
0.633858	0.004278
0.633879	0.002837
0.633900	0.000797
0.633921	-0.000302
0.633941	-0.000053
0.633962	0.001130
0.633983	0.003062
0.634004	0.004864
0.634025	0.004994
0.634046	0.003635
0.634066	0.002544
0.634087	0.002029
0.634108	0.000921
0.634129	-0.001052
0.634150	-0.003461
0.634171	-0.006117
0.634191	-0.007978
0.634212	-0.007277
0.634233	-0.003978
0.634254	-0.000425
0.634275	0.000928
0.634296	-0.000531
0.634316	-0.003693
0.634337	-0.006738
0.634358	-0.007834
0.634379	-0.006049
0.634400	-0.002596
0.634421	-0.000302
0.634441	-0.000832
0.634462	-0.003154
0.634483	-0.005014
0.634504	-0.004749
0.634525	-0.001887
0.634546	0.002198
0.634566	0.004433
0.634587	0.002726
0.634608	-0.001689
0.634629	-0.005744
0.634650	-0.007180
0.634671	-0.005123
0.634691	-0.000457
0.634712	0.003846
0.634733	0.005246
0.634754	0.004151
0.634775	0.002307
0.634796	0.000649
0.634816	-0.000288
0.634837	-0.000532
0.634858	-0.001255
0.634879	-0.003008
0.634900	-0.004611
0.634921	-0.005081
0.634941	-0.004724
0.634962	-0.004045
0.634983	-0.003360
0.635004	-0.003049
0.635025	-0.002971
0.635046	-0.002454
0.635066	-0.001440
0.635087	-0.000691
0.635108	-0.000701
0.635129	-0.001248
0.635150	-0.001818
0.635171	-0.001739
0.635191	-0.000515
0.635212	0.001412
0.635233	0.003104
0.635254	0.004285
0.635275	0.005022
0.635296	0.005116
0.635316	0.004767
0.635337	0.004543
0.635358	0.004324
0.635379	0.003662
0.635400	0.002640
0.635421	0.001387
0.635441	-0.000166
0.635462	-0.001569
0.635483	-0.001897
0.635504	-0.000525
0.635525	0.002250
0.635546	0.005027
0.635566	0.006179
0.635587	0.005117
0.635608	0.002423
0.635629	-0.000417
0.635650	-0.001337
0.635671	0.000573
0.635691	0.003889
0.635712	0.006726
0.635733	0.008359
0.635754	0.008342
0.635775	0.006602
0.635796	0.004566
0.635816	0.003496
0.635837	0.002663
0.635858	0.001381
0.635879	0.000493
0.635900	0.000111
0.635921	-0.000973
0.635941	-0.002720
0.635962	-0.003805
0.635983	-0.003637
0.636004	-0.001953
0.636025	0.001565
0.636046	0.005446
0.636066	0.007090
0.636087	0.006034
0.636108	0.003990
0.636129	0.002516
0.636150	0.002742
0.636171	0.005039
0.636191	0.007438
0.636212	0.007287
0.636233	0.004972
0.636254	0.003171
0.636275	0.003241
0.636296	0.004847
0.636316	0.007295
0.636337	0.009117
0.636358	0.008667
0.636379	0.006423
0.636400	0.004567
0.636421	0.004332
0.636441	0.005614
0.636462	0.007887
0.636483	0.009850
0.636504	0.010038
0.636525	0.008715
0.636546	0.007384
0.636566	0.006804
0.636587	0.007116
0.636608	0.008303
0.636629	0.009073
0.636650	0.007527
0.636671	0.003801
0.636691	-0.000055
0.636712	-0.002488
0.636733	-0.002872
0.636754	-0.001092
0.636775	0.001655
0.636796	0.003464
0.636816	0.003901
0.636837	0.003795
0.636858	0.003398
0.636879	0.002531
0.636900	0.001377
0.636921	-0.000107
0.636941	-0.002017
0.636962	-0.003409
0.636983	-0.003269
0.637004	-0.002266
0.637025	-0.001827
0.637046	-0.002359
0.637066	-0.003583
0.637087	-0.005148
0.637108	-0.006252
0.637129	-0.006338
0.637150	-0.006116
0.637171	-0.006500
0.637191	-0.007396
0.637212	-0.008410
0.637233	-0.009247
0.637254	-0.009223
0.637275	-0.007961
0.637296	-0.006075
0.637316	-0.004217
0.637337	-0.002690
0.637358	-0.002306
0.637379	-0.003903
0.637400	-0.006989
0.637421	-0.010107
0.637441	-0.012163
0.637462	-0.012671
0.637483	-0.011653
0.637504	-0.010065
0.637525	-0.009411
0.637546	-0.010174
0.637566	-0.011501
0.637587	-0.012655
0.637608	-0.013510
0.637629	-0.013809
0.637650	-0.013479
0.637671	-0.013118
0.637691	-0.012918
0.637712	-0.012361
0.637733	-0.011551
0.637754	-0.011097
0.637775	-0.010715
0.637796	-0.009660
0.637816	-0.007944
0.637837	-0.005994
0.637858	-0.004178
0.637879	-0.003206
0.637900	-0.003684
0.637921	-0.005094
0.637941	-0.006329
0.637962	-0.007087
0.637983	-0.007824
0.638004	-0.008850
0.638025	-0.010118
0.638046	-0.011085
0.638066	-0.010592
0.638087	-0.008073
0.638108	-0.004767
0.638129	-0.002711
0.638150	-0.003011
0.638171	-0.005322
0.638191	-0.008012
0.638212	-0.009080
0.638233	-0.007832
0.638254	-0.005282
0.638275	-0.002958
0.638296	-0.002002
0.638316	-0.002565
0.638337	-0.003549
0.638358	-0.003936
0.638379	-0.004107
0.638400	-0.004823
0.638421	-0.006063
0.638441	-0.007632
0.638462	-0.009301
0.638483	-0.010113
0.638504	-0.009233
0.638525	-0.007359
0.638546	-0.005830
0.638566	-0.005080
0.638587	-0.005051
0.638608	-0.005844
0.638629	-0.006970
0.638650	-0.007405
0.638671	-0.006978
0.638691	-0.006441
0.638712	-0.006337
0.638733	-0.006720
0.638754	-0.007253
0.638775	-0.007109
0.638796	-0.005782
0.638816	-0.003887
0.638837	-0.002449
0.638858	-0.002163
0.638879	-0.003508
0.638900	-0.006229
0.638921	-0.008770
0.638941	-0.009622
0.638962	-0.008965
0.638983	-0.007965
0.639004	-0.007113
0.639025	-0.006250
0.639046	-0.005339
0.639066	-0.004184
0.639087	-0.002295
0.639108	0.000069
0.639129	0.001737
0.639150	0.002090
0.639171	0.001761
0.639191	0.001619
0.639212	0.001929
0.639233	0.002646
0.639254	0.003849
0.639275	0.005437
0.639296	0.006650
0.639316	0.006609
0.639337	0.005228
0.639358	0.002979
0.639379	0.000461
0.639400	-0.001150
0.639421	-0.000591
0.639441	0.001878
0.639462	0.004581
0.639483	0.006165
0.639504	0.006280
0.639525	0.005305
0.639546	0.004237
0.639566	0.004071
0.639587	0.004827
0.639608	0.005586
0.639629	0.005474
0.639650	0.004482
0.639671	0.003379
0.639691	0.002796
0.639712	0.002588
0.639733	0.002193
0.639754	0.001157
0.639775	-0.000703
0.639796	-0.003013
0.639816	-0.004728
0.639837	-0.004764
0.639858	-0.002728
0.639879	0.000959
0.639900	0.005156
0.639921	0.008179
0.639941	0.008730
0.639962	0.006920
0.639983	0.004049
0.640004	0.001780
0.640025	0.001700
0.640046	0.004241
0.640066	0.007539
0.640087	0.008952
0.640108	0.007676
0.640129	0.004484
0.640150	0.000257
0.640171	-0.003610
0.640191	-0.005418
0.640212	-0.005048
0.640233	-0.003718
0.640254	-0.001894
0.640275	0.000416
0.640296	0.002220
0.640316	0.002479
0.640337	0.001475
0.640358	0.000161
0.640379	-0.000581
0.640400	0.000175
0.640421	0.002660
0.640441	0.005539
0.640462	0.006993
0.640483	0.006421
0.640504	0.004418
0.640525	0.001820
0.640546	-0.000608
0.640566	-0.002262
0.640587	-0.002986
0.640608	-0.002987
0.640629	-0.002424
0.640650	-0.001244
0.640671	0.000533
0.640691	0.002316
0.640712	0.003248
0.640733	0.003367
0.640754	0.003624
0.640775	0.004446
0.640796	0.005489
0.640816	0.006653
0.640837	0.007859
0.640858	0.008507
0.640879	0.008416
0.640900	0.008136
0.640921	0.007690
0.640941	0.006603
0.640962	0.005071
0.640983	0.003538
0.641004	0.002028
0.641025	0.001018
0.641046	0.001278
0.641066	0.002412
0.641087	0.003656
0.641108	0.005521
0.641129	0.008500
0.641150	0.011642
0.641171	0.014051
0.641191	0.015598
0.641212	0.015685
0.641233	0.013860
0.641254	0.011179
0.641275	0.008971
0.641296	0.007648
0.641316	0.007453
0.641337	0.008285
0.641358	0.009121
0.641379	0.009281
0.641400	0.008924
0.641421	0.007743
0.641441	0.005293
0.641462	0.002350
0.641483	-0.000036
0.641504	-0.001800
0.641525	-0.002764
0.641546	-0.002095
0.641566	0.000109
0.641587	0.002459
0.641608	0.003977
0.641629	0.004498
0.641650	0.003760
0.641671	0.001981
0.641691	0.000525
0.641712	0.000303
0.641733	0.000673
0.641754	0.000817
0.641775	0.000350
0.641796	-0.001319
0.641816	-0.004054
0.641837	-0.006186
0.641858	-0.006400
0.641879	-0.005153
0.641900	-0.003533
0.641921	-0.002512
0.641941	-0.003142
0.641962	-0.005644
0.641983	-0.008696
0.642004	-0.010662
0.642025	-0.010853
0.642046	-0.009405
0.642066	-0.006988
0.642087	-0.004774
0.642108	-0.003797
0.642129	-0.004219
0.642150	-0.005522
0.642171	-0.007040
0.642191	-0.007987
0.642212	-0.007719
0.642233	-0.006550
0.642254	-0.005702
0.642275	-0.006139
0.642296	-0.007984
0.642316	-0.010795
0.642337	-0.013465
0.642358	-0.014322
0.642379	-0.012530
0.642400	-0.009039
0.642421	-0.005420
0.642441	-0.002539
0.642462	-0.000822
0.642483	-0.000419
0.642504	-0.000679
0.642525	-0.000851
0.642546	-0.001224
0.642566	-0.002238
0.642587	-0.003314
0.642608	-0.003781
0.642629	-0.003776
0.642650	-0.003554
0.642671	-0.003380
0.642691	-0.004026
0.642712	-0.005860
0.642733	-0.007965
0.642754	-0.009251
0.642775	-0.009484
0.642796	-0.008703
0.642816	-0.006988
0.642837	-0.005033
0.642858	-0.003602
0.642879	-0.002639
0.642900	-0.001990
0.642921	-0.002042
0.642941	-0.002647
0.642962	-0.002836
0.642983	-0.002233
0.643004	-0.001165
0.643025	0.000307
0.643046	0.001685
0.643066	0.001574
0.643087	-0.000573
0.643108	-0.003814
0.643129	-0.007226
0.643150	-0.010072
0.643171	-0.011059
0.643191	-0.009506
0.643212	-0.006414
0.643233	-0.003276
0.643254	-0.000998
0.643275	-0.000160
0.643296	-0.000742
0.643316	-0.001637
0.643337	-0.001620
0.643358	-0.000665
0.643379	0.000300
0.643400	0.000555
0.643421	0.000113
0.643441	-0.000373
0.643462	-0.000061
0.643483	0.001160
0.643504	0.002232
0.643525	0.001874
0.643546	-0.000254
0.643566	-0.003467
0.643587	-0.006440
0.643608	-0.007795
0.643629	-0.007287
0.643650	-0.006184
0.643671	-0.005680
0.643691	-0.005481
0.643712	-0.004599
0.643733	-0.002665
0.643754	0.000092
0.643775	0.003181
0.643796	0.005645
0.643816	0.006589
0.643837	0.006303
0.643858	0.005870
0.643879	0.005676
0.643900	0.005298
0.643921	0.004509
0.643941	0.003419
0.643962	0.002225
0.643983	0.001407
0.644004	0.001496
0.644025	0.002446
0.644046	0.003828
0.644066	0.005376
0.644087	0.006858
0.644108	0.007904
0.644129	0.008341
0.644150	0.008283
0.644171	0.007794
0.644191	0.006874
0.644212	0.005668
0.644233	0.004344
0.644254	0.003006
0.644275	0.001854
0.644296	0.001047
0.644316	0.000514
0.644337	0.000175
0.644358	-0.000148
0.644379	-0.000998
0.644400	-0.002658
0.644421	-0.004663
0.644441	-0.006470
0.644462	-0.007672
0.644483	-0.007424
0.644504	-0.005049
0.644525	-0.001062
0.644546	0.003298
0.644566	0.006695
0.644587	0.007682
0.644608	0.005697
0.644629	0.002196
0.644650	-0.000543
0.644671	-0.001440
0.644691	-0.000810
0.644712	0.000231
0.644733	0.000064
0.644754	-0.002228
0.644775	-0.005451
0.644796	-0.007321
0.644816	-0.006866
0.644837	-0.004869
0.644858	-0.002729
0.644879	-0.001799
0.644900	-0.002574
0.644921	-0.003996
0.644941	-0.004600
0.644962	-0.004037
0.644983	-0.002753
0.645004	-0.001396
0.645025	-0.000792
0.645046	-0.001077
0.645066	-0.001169
0.645087	-0.000171
0.645108	0.001608
0.645129	0.003462
0.645150	0.004807
0.645171	0.004873
0.645191	0.003146
0.645212	0.000162
0.645233	-0.002823
0.645254	-0.004831
0.645275	-0.005489
0.645296	-0.004866
0.645316	-0.003478
0.645337	-0.002044
0.645358	-0.000822
0.645379	0.000510
0.645400	0.002255
0.645421	0.004329
0.645441	0.006308
0.645462	0.007622
0.645483	0.007954
0.645504	0.007446
0.645525	0.006477
0.645546	0.005377
0.645566	0.004178
0.645587	0.002723
0.645608	0.001321
0.645629	0.000722
0.645650	0.001129
0.645671	0.002061
0.645691	0.003027
0.645712	0.003547
0.645733	0.003304
0.645754	0.002888
0.645775	0.003492
0.645796	0.005670
0.645816	0.009015
0.645837	0.012633
0.645858	0.015501
0.645879	0.016942
0.645900	0.016989
0.645921	0.016064
0.645941	0.014448
0.645962	0.012307
0.645983	0.009854
0.646004	0.007226
0.646025	0.004550
0.646046	0.002207
0.646066	0.000537
0.646087	-0.000486
0.646108	-0.000851
0.646129	-0.000492
0.646150	0.000254
0.646171	0.001074
0.646191	0.002010
0.646212	0.002679
0.646233	0.002478
0.646254	0.001716
0.646275	0.001031
0.646296	0.000431
0.646316	0.000031
0.646337	0.000215
0.646358	0.000577
0.646379	0.000228
0.646400	-0.001034
0.646421	-0.002773
0.646441	-0.004446
0.646462	-0.005488
0.646483	-0.005512
0.646504	-0.004692
0.646525	-0.003702
0.646546	-0.003091
0.646566	-0.002845
0.646587	-0.002703
0.646608	-0.002444
0.646629	-0.001735
0.646650	-0.000465
0.646671	0.000921
0.646691	0.001954
0.646712	0.002450
0.646733	0.002258
0.646754	0.001344
0.646775	-0.000064
0.646796	-0.001548
0.646816	-0.002540
0.646837	-0.002884
0.646858	-0.003151
0.646879	-0.003674
0.646900	-0.004321
0.646921	-0.005380
0.646941	-0.006935
0.646962	-0.008138
0.646983	-0.008622
0.647004	-0.008925
0.647025	-0.008860
0.647046	-0.007719
0.647066	-0.005790
0.647087	-0.003770
0.647108	-0.001793
0.647129	-0.000233
0.647150	0.000119
0.647171	-0.000655
0.647191	-0.001636
0.647212	-0.002546
0.647233	-0.003743
0.647254	-0.005015
0.647275	-0.005867
0.647296	-0.006384
0.647316	-0.006562
0.647337	-0.006081
0.647358	-0.005477
0.647379	-0.005695
0.647400	-0.006467
0.647421	-0.006916
0.647441	-0.006849
0.647462	-0.006225
0.647483	-0.004957
0.647504	-0.003657
0.647525	-0.002884
0.647546	-0.001943
0.647566	0.000135
0.647587	0.003094
0.647608	0.005822
0.647629	0.007358
0.647650	0.007033
0.647671	0.004825
0.647691	0.002037
0.647712	0.000326
0.647733	-0.000064
0.647754	0.000029
0.647775	-0.000040
0.647796	-0.000793
0.647816	-0.002413
0.647837	-0.003952
0.647858	-0.004294
0.647879	-0.003510
0.647900	-0.002179
0.647921	-0.000612
0.647941	0.000763
0.647962	0.001536
0.647983	0.001849
0.648004	0.002156
0.648025	0.002714
0.648046	0.003449
0.648066	0.004280
0.648087	0.005324
0.648108	0.006437
0.648129	0.007154
0.648150	0.007332
0.648171	0.006863
0.648191	0.005244
0.648212	0.002547
0.648233	-0.000294
0.648254	-0.002530
0.648275	-0.003591
0.648296	-0.002868
0.648316	-0.000715
0.648337	0.001632
0.648358	0.003493
0.648379	0.004971
0.648400	0.006318
0.648421	0.007727
0.648441	0.009074
0.648462	0.009787
0.648483	0.009262
0.648504	0.007306
0.648525	0.004441
0.648546	0.001770
0.648566	0.000189
0.648587	0.000010
0.648608	0.001165
0.648629	0.003173
0.648650	0.005376
0.648671	0.007291
0.648691	0.008303
0.648712	0.007907
0.648733	0.006632
0.648754	0.005653
0.648775	0.005663
0.648796	0.006913
0.648816	0.009362
0.648837	0.012238
0.648858	0.014447
0.648879	0.015556
0.648900	0.015842
0.648921	0.015614
0.648941	0.014888
0.648962	0.013625
0.648983	0.011983
0.649004	0.010127
0.649025	0.008073
0.649046	0.005888
0.649066	0.003701
0.649087	0.001617
0.649108	-0.000002
0.649129	-0.000483
0.649150	0.000629
0.649171	0.003199
0.649191	0.006650
0.649212	0.010257
0.649233	0.013285
0.649254	0.015079
0.649275	0.015224
0.649296	0.013687
0.649316	0.010922
0.649337	0.008031
0.649358	0.006410
0.649379	0.006752
0.649400	0.008537
0.649421	0.010302
0.649441	0.010246
0.649462	0.007464
0.649483	0.002904
0.649504	-0.001587
0.649525	-0.004744
0.649546	-0.005980
0.649566	-0.005302
0.649587	-0.003434
0.649608	-0.000981
0.649629	0.002077
0.649650	0.005516
0.649671	0.008539
0.649691	0.010546
0.649712	0.011425
0.649733	0.011305
0.649754	0.010441
0.649775	0.008954
0.649796	0.006616
0.649816	0.003219
0.649837	-0.000755
0.649858	-0.004029
0.649879	-0.005464
0.649900	-0.004950
0.649921	-0.003173
0.649941	-0.001068
0.649962	0.000399
0.649983	0.000834
0.650004	0.000746
0.650025	0.000684
0.650046	0.000706
0.650066	0.000898
0.650087	0.001448
0.650108	0.002283
0.650129	0.003168
0.650150	0.003806
0.650171	0.003901
0.650191	0.003583
0.650212	0.003429
0.650233	0.003797
0.650254	0.004434
0.650275	0.004515
0.650296	0.003053
0.650316	-0.000164
0.650337	-0.004108
0.650358	-0.007198
0.650379	-0.008210
0.650400	-0.006798
0.650421	-0.003719
0.650441	-0.000270
0.650462	0.002662
0.650483	0.004829
0.650504	0.006309
0.650525	0.007375
0.650546	0.008346
0.650566	0.009282
0.650587	0.010010
0.650608	0.010425
0.650629	0.010566
0.650650	0.010508
0.650671	0.010447
0.650691	0.010779
0.650712	0.011688
0.650733	0.012614
0.650754	0.012637
0.650775	0.011361
0.650796	0.009054
0.650816	0.006247
0.650837	0.003698
0.650858	0.002200
0.650879	0.001966
0.650900	0.002551
0.650921	0.003586
0.650941	0.005165
0.650962	0.007344
0.650983	0.009553
0.651004	0.010914
0.651025	0.010988
0.651046	0.009780
0.651066	0.007402
0.651087	0.004312
0.651108	0.001394
0.651129	-0.000710
0.651150	-0.001867
0.651171	-0.002032
0.651191	-0.001225
0.651212	0.000194
0.651233	0.001621
0.651254	0.002550
0.651275	0.002839
0.651296	0.002651
0.651316	0.002069
0.651337	0.001038
0.651358	-0.000297
0.651379	-0.001479
0.651400	-0.001897
0.651421	-0.001072
0.651441	0.000873
0.651462	0.003054
0.651483	0.004257
0.651504	0.003597
0.651525	0.001124
0.651546	-0.002213
0.651566	-0.005444
0.651587	-0.008083
0.651608	-0.009903
0.651629	-0.011010
0.651650	-0.011737
0.651671	-0.011928
0.651691	-0.011166
0.651712	-0.009649
0.651733	-0.007811
0.651754	-0.005682
0.651775	-0.003457
0.651796	-0.001772
0.651816	-0.001032
0.651837	-0.001249
0.651858	-0.002429
0.651879	-0.004432
0.651900	-0.006664
0.651921	-0.008500
0.651941	-0.009962
0.651962	-0.011409
0.651983	-0.012737
0.652004	-0.013598
0.652025	-0.014036
0.652046	-0.014181
0.652066	-0.013999
0.652087	-0.013679
0.652108	-0.013382
0.652129	-0.012739
0.652150	-0.011349
0.652171	-0.009365
0.652191	-0.007289
0.652212	-0.005573
0.652233	-0.004341
0.652254	-0.003349
0.652275	-0.002356
0.652296	-0.001406
0.652316	-0.000763
0.652337	-0.000724
0.652358	-0.001401
0.652379	-0.002615
0.652400	-0.004118
0.652421	-0.005823
0.652441	-0.007865
0.652462	-0.010274
0.652483	-0.012519
0.652504	-0.013781
0.652525	-0.013499
0.652546	-0.011321
0.652566	-0.007463
0.652587	-0.003217
0.652608	0.000019
0.652629	0.001624
0.652650	0.001206
0.652671	-0.000992
0.652691	-0.003258
0.652712	-0.003902
0.652733	-0.002859
0.652754	-0.001056
0.652775	0.000191
0.652796	-0.000601
0.652816	-0.003770
0.652837	-0.007844
0.652858	-0.010783
0.652879	-0.011385
0.652900	-0.009796
0.652921	-0.007158
0.652941	-0.004731
0.652962	-0.003241
0.652983	-0.002527
0.653004	-0.001820
0.653025	-0.000795
0.653046	0.000376
0.653066	0.001789
0.653087	0.003240
0.653108	0.003928
0.653129	0.003769
0.653150	0.003216
0.653171	0.002082
0.653191	0.000428
0.653212	-0.001032
0.653233	-0.002382
0.653254	-0.004105
0.653275	-0.005714
0.653296	-0.006455
0.653316	-0.005852
0.653337	-0.003399
0.653358	0.000380
0.653379	0.003585
0.653400	0.004866
0.653421	0.004392
0.653441	0.003000
0.653462	0.001819
0.653483	0.001990
0.653504	0.003578
0.653525	0.005290
0.653546	0.005886
0.653566	0.005313
0.653587	0.003949
0.653608	0.001821
0.653629	-0.000595
0.653650	-0.002231
0.653671	-0.002722
0.653691	-0.002316
0.653712	-0.000919
0.653733	0.001155
0.653754	0.002760
0.653775	0.003430
0.653796	0.003817
0.653816	0.004385
0.653837	0.005017
0.653858	0.005512
0.653879	0.005638
0.653900	0.005191
0.653921	0.004354
0.653941	0.003574
0.653962	0.002945
0.653983	0.002146
0.654004	0.001072
0.654025	0.000041
0.654046	-0.000578
0.654066	-0.000556
0.654087	-0.000159
0.654108	-0.000384
0.654129	-0.001842
0.654150	-0.003806
0.654171	-0.005123
0.654191	-0.005125
0.654212	-0.003654
0.654233	-0.001367
0.654254	0.000585
0.654275	0.001697
0.654296	0.002192
0.654316	0.002400
0.654337	0.002425
0.654358	0.001769
0.654379	-0.000119
0.654400	-0.002792
0.654421	-0.005443
0.654441	-0.007653
0.654462	-0.008737
0.654483	-0.008238
0.654504	-0.006930
0.654525	-0.005698
0.654546	-0.004732
0.654566	-0.004418
0.654587	-0.005120
0.654608	-0.006313
0.654629	-0.007075
0.654650	-0.006879
0.654671	-0.005958
0.654691	-0.005251
0.654712	-0.005429
0.654733	-0.006322
0.654754	-0.007309
0.654775	-0.007334
0.654796	-0.005542
0.654816	-0.002736
0.654837	-0.000833
0.654858	-0.000984
0.654879	-0.003175
0.654900	-0.006526
0.654921	-0.009543
0.654941	-0.011135
0.654962	-0.011145
0.654983	-0.009915
0.655004	-0.008063
0.655025	-0.006071
0.655046	-0.003996
0.655066	-0.002128
0.655087	-0.000917
0.655108	-0.000114
0.655129	0.000691
0.655150	0.001310
0.655171	0.001478
0.655191	0.000911
0.655212	-0.000921
0.655233	-0.003846
0.655254	-0.006564
0.655275	-0.007718
0.655296	-0.006718
0.655316	-0.003941
0.655337	-0.000806
0.655358	0.000948
0.655379	0.000537
0.655400	-0.001447
0.655421	-0.003724
0.655442	-0.005005
0.655462	-0.004281
0.655483	-0.001455
0.655504	0.002208
0.655525	0.005180
0.655546	0.006964
0.655567	0.007663
0.655587	0.007451
0.655608	0.006981
0.655629	0.006908
0.655650	0.006875
0.655671	0.005948
0.655692	0.003684
0.655712	0.000452
0.655733	-0.002786
0.655754	-0.004981
